AMD Turion 64 X2 Mobile TL-50 , 400 , 512
AMD Turion 64 X2 Mobile TL-52 , 384 , 497
AMD Turion 64 X2 Mobile TL-56 , 462 , 580
AMD Turion 64 X2 Mobile TL-58 , 577 , 668
AMD Turion 64 X2 Mobile TL-60 , 598 , 687
AMD Turion 64 X2 Mobile TL-62 , 738 , 758
AMD Turion 64 X2 Mobile TL-64 , 692 , 770
AMD Turion 64 X2 Mobile TL-66 , 627 , 816
AMD Turion 64 X2 Mobile TL-68 , 861 , 887
AMD Turion Dual-Core RM-70 , 561 , 548
AMD Turion Dual-Core RM-72 , 649 , 725
AMD Turion Dual-Core RM-74 , 588 , 595
AMD Turion Dual-Core RM-75 , 659 , 444
AMD Turion II Dual-Core Mobile M500 , 810 , 881
AMD Turion II Dual-Core Mobile M520 , 783 , 908
AMD Turion II Dual-Core Mobile M540 , 912 , 967
AMD Turion II N530 Dual-Core , 855 , 968
AMD Turion II N550 Dual-Core , 877 , 891
AMD Turion II Neo K625 Dual-Core , 565 , 596
AMD Turion II Neo K685 Dual-Core , 684 , 729
AMD Turion II Neo N40L Dual-Core , 588 , 614
AMD Turion II Neo N54L Dual-Core , 704 , 788
AMD Turion II P520 Dual-Core , 790 , 892
AMD Turion II P540 Dual-Core , 884 , 843
AMD Turion II P560 Dual-Core , 818 , 931
AMD Turion II Ultra Dual-Core Mobile M600 , 923 , 982
AMD Turion II Ultra Dual-Core Mobile M620 , 814 , 945
AMD Turion II Ultra Dual-Core Mobile M640 , 1016 , 1063
AMD Turion II Ultra Dual-Core Mobile M660 , 1011 , 1103
AMD Turion Neo X2 Dual Core L625 , 431 , 530
AMD Turion X2 Dual Core L510 , 603 , 593
AMD Turion X2 Dual Core Mobile RM-70 , 497 , 504
AMD Turion X2 Dual Core Mobile RM-76 , 691 , 729
AMD Turion X2 Dual-Core Mobile RM-70 , 634 , 650
AMD Turion X2 Dual-Core Mobile RM-72 , 616 , 732
AMD Turion X2 Dual-Core Mobile RM-74 , 602 , 714
AMD Turion X2 Dual-Core Mobile RM-75 , 708 , 770
AMD Turion X2 Dual-Core Mobile RM-77 , 635 , 753
AMD Turion X2 Ultra Dual-Core Mobile ZM-80 , 530 , 684
AMD Turion X2 Ultra Dual-Core Mobile ZM-82 , 654 , 789
AMD Turion X2 Ultra Dual-Core Mobile ZM-84 , 720 , 751
AMD Turion X2 Ultra Dual-Core Mobile ZM-85 , 730 , 828
AMD Turion X2 Ultra Dual-Core Mobile ZM-86 , 658 , 800
AMD Turion X2 Ultra Dual-Core Mobile ZM-87 , 733 , 806
AMD TurionX2 Dual Core Mobile RM-70 , 497 , 649
AMD TurionX2 Dual Core Mobile RM-72 , 471 , 392
AMD TurionX2 Ultra DualCore Mobile ZM-85 , 841 , 686
AMD V105 , 184 , 452
AMD V120 , 362 , 810
AMD V140 , 372 , 805
AMD V160 , 337 , 838
AMD Z-01 , 308 , 290
AMD Z-60 APU , 262 , 318
Athlon 64 Dual Core 3800+ , 736 , 653
Athlon 64 Dual Core 5000+ , 850 , 924
Athlon 64 Dual Core 5600+ , 875 , 993
Athlon Dual Core 4050e , 670 , 744
Athlon Dual Core 4450e , 681 , 792
Athlon Dual Core 4850e , 769 , 861
Celeron Dual-Core T3000 @ 1.80GHz , 603 , 746
Celeron Dual-Core T3100 @ 1.90GHz , 512 , 535
Celeron Dual-Core T3300 @ 2.00GHz , 646 , 717
Celeron Dual-Core T3500 @ 2.10GHz , 786 , 870
Dual-Core AMD Opteron 1220 SE , 748 , 900
HP Hexa-Core 2.0GHz , 1741 , 804
Intel 2.80GHz , 341 , 456
Intel Atom 230 @ 1.60GHz , 210 , 167
Intel Atom 330 @ 1.60GHz , 371 , 168
Intel Atom C2338 @ 1.74GHz , 584 , 233
Intel Atom C2358 @ 1.74GHz , 625 , 291
Intel Atom C2538 @ 2.40GHz , 1086 , 441
Intel Atom C2550 @ 2.40GHz , 1331 , 373
Intel Atom C2558 @ 2.40GHz , 1410 , 358
Intel Atom C2750 @ 2.40GHz , 2401 , 382
Intel Atom C2750 @ 2.41GHz , 2174 , 291
Intel Atom C2758 @ 2.40GHz , 2056 , 333
Intel Atom C3538 @ 2.10GHz , 1596 , 540
Intel Atom C3558 @ 2.20GHz , 1650 , 569
Intel Atom C3758 @ 2.20GHz , 4675 , 857
Intel Atom C3858 @ 2.00GHz , 3154 , 501
Intel Atom C3958 @ 2.00GHz , 4281 , 514
Intel Atom D2500 @ 1.86GHz , 275 , 346
Intel Atom D2550 @ 1.86GHz , 405 , 306
Intel Atom D2560 @ 2.00GHz , 433 , 353
Intel Atom D2700 @ 2.13GHz , 481 , 385
Intel Atom D2701 @ 2.13GHz , 438 , 371
Intel Atom D410 @ 1.66GHz , 162 , 254
Intel Atom D425 @ 1.80GHz , 222 , 320
Intel Atom D510 @ 1.66GHz , 385 , 286
Intel Atom D525 @ 1.80GHz , 423 , 314
Intel Atom E3815 @ 1.46GHz , 105 , 189
Intel Atom E3825 @ 1.33GHz , 385 , 370
Intel Atom E3826 @ 1.46GHz , 256 , 404
Intel Atom E3827 @ 1.74GHz , 515 , 479
Intel Atom E3840 @ 1.91GHz , 704 , 477
Intel Atom E3845 @ 1.91GHz , 962 , 535
Intel Atom E3900 @ 1.60GHz , 1953 , 675
Intel Atom E3940 @ 1.60GHz , 1940 , 681
Intel Atom E3950 @ 1.60GHz , 2147 , 748
Intel Atom N2100 @ 1.60GHz , 188 , 310
Intel Atom N2600 @ 1.60GHz , 323 , 292
Intel Atom N270 @ 1.60GHz , 175 , 164
Intel Atom N280 @ 1.66GHz , 181 , 163
Intel Atom N2800 @ 1.86GHz , 408 , 307
Intel Atom N435 @ 1.33GHz , 153 , 220
Intel Atom N450 @ 1.66GHz , 177 , 270
Intel Atom N455 @ 1.66GHz , 162 , 258
Intel Atom N470 @ 1.83GHz , 224 , 308
Intel Atom N475 @ 1.83GHz , 179 , 281
Intel Atom N550 @ 1.50GHz , 316 , 257
Intel Atom N570 @ 1.66GHz , 335 , 282
Intel Atom S1260 @ 2.00GHz , 596 , 224
Intel Atom T5700 @ 1.70GHz , 1326 , 549
Intel Atom x5-E3930 @ 1.30GHz , 993 , 648
Intel Atom x5-E8000 @ 1.04GHz , 1040 , 520
Intel Atom x5-Z8300 @ 1.44GHz , 836 , 468
Intel Atom x5-Z8330 @ 1.44GHz , 830 , 488
Intel Atom x5-Z8350 @ 1.44GHz , 918 , 489
Intel Atom x5-Z8500 @ 1.44GHz , 1238 , 625
Intel Atom x5-Z8550 @ 1.44GHz , 1225 , 662
Intel Atom x7-Z8700 @ 1.60GHz , 1328 , 663
Intel Atom x7-Z8750 @ 1.60GHz , 1373 , 697
Intel Atom Z2760 @ 1.80GHz , 375 , 196
Intel Atom Z3735D @ 1.33GHz , 540 , 465
Intel Atom Z3735E @ 1.33GHz , 557 , 478
Intel Atom Z3735F @ 1.33GHz , 519 , 388
Intel Atom Z3735G @ 1.33GHz , 534 , 424
Intel Atom Z3736F @ 1.33GHz , 511 , 433
Intel Atom Z3740 @ 1.33GHz , 600 , 408
Intel Atom Z3740D @ 1.33GHz , 614 , 459
Intel Atom Z3745 @ 1.33GHz , 617 , 441
Intel Atom Z3745D @ 1.33GHz , 585 , 437
Intel Atom Z3770 @ 1.46GHz , 743 , 544
Intel Atom Z3770D @ 1.49GHz , 488 , 361
Intel Atom Z3775 @ 1.46GHz , 754 , 539
Intel Atom Z3775D @ 1.49GHz , 794 , 646
Intel Atom Z3795 @ 1.60GHz , 1115 , 648
Intel Atom Z520 @ 1.33GHz , 156 , 145
Intel Atom Z530 @ 1.60GHz , 183 , 161
Intel Atom Z670 @ 1.50GHz , 158 , 95
Intel Celeron 1.70GHz , 101 , 190
Intel Celeron 1.80GHz , 96 , 307
Intel Celeron 1000M @ 1.80GHz , 1024 , 979
Intel Celeron 1000MHz , 139 , 174
Intel Celeron 1005M @ 1.90GHz , 1043 , 1007
Intel Celeron 1007U @ 1.50GHz , 768 , 736
Intel Celeron 1017U @ 1.60GHz , 859 , 803
Intel Celeron 1019Y @ 1.00GHz , 576 , 521
Intel Celeron 1020E @ 2.20GHz , 1406 , 1224
Intel Celeron 1020M @ 2.10GHz , 1275 , 1176
Intel Celeron 1037U @ 1.80GHz , 1012 , 948
Intel Celeron 1047UE @ 1.40GHz , 748 , 526
Intel Celeron 1100MHz , 113 , 183
Intel Celeron 1200MHz , 159 , 212
Intel Celeron 2.00GHz , 125 , 338
Intel Celeron 2.13GHz , 166 , 361
Intel Celeron 2.20GHz , 139 , 349
Intel Celeron 2.26GHz , 182 , 382
Intel Celeron 2.30GHz , 148 , 364
Intel Celeron 2.40GHz , 143 , 397
Intel Celeron 2.50GHz , 164 , 431
Intel Celeron 2.53GHz , 169 , 434
Intel Celeron 2.60GHz , 143 , 353
Intel Celeron 2.66GHz , 154 , 417
Intel Celeron 2.70GHz , 159 , 386
Intel Celeron 2.80GHz , 190 , 425
Intel Celeron 2.93GHz , 230 , 396
Intel Celeron 2000E @ 2.20GHz , 1607 , 1282
Intel Celeron 2002E @ 1.50GHz , 1091 , 871
Intel Celeron 215 @ 1.33GHz , 174 , 440
Intel Celeron 220 @ 1.20GHz , 209 , 255
Intel Celeron 2950M @ 2.00GHz , 1260 , 1136
Intel Celeron 2955U @ 1.40GHz , 763 , 714
Intel Celeron 2957U @ 1.40GHz , 810 , 777
Intel Celeron 2961Y @ 1.10GHz , 732 , 641
Intel Celeron 2970M @ 2.20GHz , 1501 , 1245
Intel Celeron 2980U @ 1.60GHz , 1056 , 929
Intel Celeron 2981U @ 1.60GHz , 991 , 871
Intel Celeron 3.06GHz , 234 , 514
Intel Celeron 3.20GHz , 267 , 599
Intel Celeron 3.33GHz , 263 , 528
Intel Celeron 3205U @ 1.50GHz , 920 , 897
Intel Celeron 3215U @ 1.70GHz , 1102 , 1046
Intel Celeron 3755U @ 1.70GHz , 1182 , 1022
Intel Celeron 3765U @ 1.90GHz , 1286 , 1180
Intel Celeron 3855U @ 1.60GHz , 1227 , 917
Intel Celeron 3865U @ 1.80GHz , 1311 , 1079
Intel Celeron 3867U @ 1.80GHz , 1467 , 1092
Intel Celeron 3955U @ 2.00GHz , 1474 , 1209
Intel Celeron 3965U @ 2.20GHz , 1627 , 1362
Intel Celeron 3965Y @ 1.50GHz , 1220 , 900
Intel Celeron 420 @ 1.60GHz , 293 , 356
Intel Celeron 4205U @ 1.80GHz , 1278 , 1037
Intel Celeron 430 @ 1.80GHz , 280 , 510
Intel Celeron 4305UE @ 2.00GHz , 1950 , 1214
Intel Celeron 440 @ 2.00GHz , 368 , 444
Intel Celeron 450 @ 2.20GHz , 433 , 532
Intel Celeron 5205U @ 1.90GHz , 1432 , 1093
Intel Celeron 530 @ 1.73GHz , 287 , 342
Intel Celeron 540 @ 1.86GHz , 296 , 519
Intel Celeron 550 @ 2.00GHz , 365 , 585
Intel Celeron 560 @ 2.13GHz , 365 , 498
Intel Celeron 570 @ 2.26GHz , 344 , 431
Intel Celeron 6305 @ 1.80GHz , 2246 , 1229
Intel Celeron 723 @ 1.20GHz , 213 , 460
Intel Celeron 743 @ 1.30GHz , 263 , 528
Intel Celeron 807 @ 1.50GHz , 392 , 608
Intel Celeron 807UE @ 1.00GHz , 210 , 366
Intel Celeron 827E @ 1.40GHz , 371 , 674
Intel Celeron 847 @ 1.10GHz , 473 , 488
Intel Celeron 847E @ 1.10GHz , 603 , 509
Intel Celeron 857 @ 1.20GHz , 569 , 476
Intel Celeron 867 @ 1.30GHz , 562 , 584
Intel Celeron 877 @ 1.40GHz , 643 , 633
Intel Celeron 887 @ 1.50GHz , 722 , 689
Intel Celeron 900 @ 2.20GHz , 392 , 861
Intel Celeron 925 @ 2.30GHz , 433 , 763
Intel Celeron @ 1.30GHz , 548 , 611
Intel Celeron B710 @ 1.60GHz , 106 , 101
Intel Celeron B800 @ 1.50GHz , 657 , 657
Intel Celeron B810 @ 1.60GHz , 775 , 754
Intel Celeron B815 @ 1.60GHz , 672 , 654
Intel Celeron B820 @ 1.70GHz , 773 , 737
Intel Celeron B830 @ 1.80GHz , 787 , 835
Intel Celeron B840 @ 1.90GHz , 930 , 901
Intel Celeron D 347 @ 3.06GHz , 232 , 565
Intel Celeron D 352 @ 3.20GHz , 283 , 674
Intel Celeron D 356 @ 3.33GHz , 251 , 619
Intel Celeron D 360 @ 3.46GHz , 372 , 712
Intel Celeron D 420 @ 1.60GHz , 313 , 388
Intel Celeron E1200 @ 1.60GHz , 492 , 628
Intel Celeron E1400 @ 2.00GHz , 671 , 746
Intel Celeron E1500 @ 2.20GHz , 649 , 785
Intel Celeron E1600 @ 2.40GHz , 712 , 877
Intel Celeron E3200 @ 2.40GHz , 860 , 992
Intel Celeron E3300 @ 2.50GHz , 805 , 1032
Intel Celeron E3400 @ 2.60GHz , 808 , 977
Intel Celeron E3500 @ 2.70GHz , 935 , 1154
Intel Celeron G1101 @ 2.27GHz , 1086 , 929
Intel Celeron G1610 @ 2.60GHz , 1444 , 1336
Intel Celeron G1610T @ 2.30GHz , 1378 , 1257
Intel Celeron G1620 @ 2.70GHz , 1360 , 1384
Intel Celeron G1620T @ 2.40GHz , 1507 , 1321
Intel Celeron G1630 @ 2.80GHz , 1646 , 1542
Intel Celeron G1820 @ 2.70GHz , 1641 , 1516
Intel Celeron G1820T @ 2.40GHz , 1614 , 1396
Intel Celeron G1820TE @ 2.20GHz , 1115 , 728
Intel Celeron G1830 @ 2.80GHz , 1560 , 1513
Intel Celeron G1840 @ 2.80GHz , 1729 , 1607
Intel Celeron G1840T @ 2.50GHz , 1576 , 1431
Intel Celeron G1850 @ 2.90GHz , 1895 , 1692
Intel Celeron G3900 @ 2.80GHz , 2220 , 1719
Intel Celeron G3900E @ 2.40GHz , 2034 , 1499
Intel Celeron G3900T @ 2.60GHz , 2199 , 1629
Intel Celeron G3900TE @ 2.30GHz , 1967 , 1442
Intel Celeron G3920 @ 2.90GHz , 2265 , 1695
Intel Celeron G3930 @ 2.90GHz , 2273 , 1799
Intel Celeron G3930T @ 2.70GHz , 2109 , 1650
Intel Celeron G3930TE @ 2.70GHz , 2218 , 1706
Intel Celeron G3950 @ 3.00GHz , 2369 , 1811
Intel Celeron G440 @ 1.60GHz , 426 , 739
Intel Celeron G460 @ 1.80GHz , 483 , 704
Intel Celeron G465 @ 1.90GHz , 480 , 739
Intel Celeron G470 @ 2.00GHz , 691 , 937
Intel Celeron G4900 @ 3.10GHz , 2420 , 1910
Intel Celeron G4900T @ 2.90GHz , 2292 , 1799
Intel Celeron G4920 @ 3.20GHz , 2284 , 1944
Intel Celeron G4930 @ 3.20GHz , 2574 , 2011
Intel Celeron G4930T @ 3.00GHz , 2224 , 1761
Intel Celeron G530 @ 2.40GHz , 1099 , 1089
Intel Celeron G530T @ 2.00GHz , 1055 , 966
Intel Celeron G540 @ 2.50GHz , 1054 , 1126
Intel Celeron G540T @ 2.10GHz , 1174 , 972
Intel Celeron G550 @ 2.60GHz , 1295 , 1242
Intel Celeron G550T @ 2.20GHz , 1102 , 1026
Intel Celeron G555 @ 2.70GHz , 1268 , 1275
Intel Celeron G5900 @ 3.40GHz , 2748 , 2147
Intel Celeron G5905 @ 3.50GHz , 2845 , 2207
Intel Celeron G5920 @ 3.50GHz , 2840 , 2168
Intel Celeron J1750 @ 2.41GHz , 595 , 659
Intel Celeron J1800 @ 2.41GHz , 571 , 655
Intel Celeron J1850 @ 1.99GHz , 942 , 455
Intel Celeron J1900 @ 1.99GHz , 1123 , 650
Intel Celeron J3060 @ 1.60GHz , 665 , 624
Intel Celeron J3160 @ 1.60GHz , 1318 , 624
Intel Celeron J3355 @ 2.00GHz , 1223 , 834
Intel Celeron J3455 @ 1.50GHz , 2274 , 813
Intel Celeron J3455E @ 1.50GHz , 2333 , 864
Intel Celeron J4005 @ 2.00GHz , 1615 , 1119
Intel Celeron J4025 @ 2.00GHz , 1946 , 1335
Intel Celeron J4105 @ 1.50GHz , 2975 , 1104
Intel Celeron J4115 @ 1.80GHz , 2726 , 1074
Intel Celeron J4125 @ 2.00GHz , 3112 , 1182
Intel Celeron M 1.00GHz , 149 , 197
Intel Celeron M 1.30GHz , 205 , 284
Intel Celeron M 1.50GHz , 216 , 280
Intel Celeron M 1.60GHz , 224 , 318
Intel Celeron M 1.70GHz , 252 , 370
Intel Celeron M 1300MHz , 197 , 274
Intel Celeron M 1500MHz , 217 , 297
Intel Celeron M 360 1.40GHz , 221 , 305
Intel Celeron M 410 @ 1.46GHz , 123 , 301
Intel Celeron M 420 @ 1.60GHz , 139 , 391
Intel Celeron M 430 @ 1.73GHz , 169 , 466
Intel Celeron M 440 @ 1.86GHz , 155 , 440
Intel Celeron M 443 @ 1.20GHz , 125 , 288
Intel Celeron M 450 @ 2.00GHz , 230 , 598
Intel Celeron M 520 @ 1.60GHz , 227 , 553
Intel Celeron M 530 @ 1.73GHz , 338 , 387
Intel Celeron M 723 @ 1.20GHz , 267 , 507
Intel Celeron M 900MHz , 123 , 155
Intel Celeron N2805 @ 1.46GHz , 335 , 394
Intel Celeron N2806 @ 1.60GHz , 486 , 538
Intel Celeron N2807 @ 1.58GHz , 447 , 547
Intel Celeron N2808 @ 1.58GHz , 509 , 582
Intel Celeron N2810 @ 2.00GHz , 465 , 545
Intel Celeron N2815 @ 1.86GHz , 472 , 555
Intel Celeron N2820 @ 2.13GHz , 427 , 550
Intel Celeron N2830 @ 2.16GHz , 556 , 642
Intel Celeron N2840 @ 2.16GHz , 580 , 668
Intel Celeron N2910 @ 1.60GHz , 672 , 444
Intel Celeron N2920 @ 1.86GHz , 901 , 546
Intel Celeron N2930 @ 1.83GHz , 987 , 577
Intel Celeron N2940 @ 1.83GHz , 1042 , 611
Intel Celeron N3000 @ 1.04GHz , 649 , 573
Intel Celeron N3010 @ 1.04GHz , 505 , 573
Intel Celeron N3050 @ 1.60GHz , 579 , 558
Intel Celeron N3060 @ 1.60GHz , 669 , 626
Intel Celeron N3150 @ 1.60GHz , 1186 , 572
Intel Celeron N3160 @ 1.60GHz , 1263 , 605
Intel Celeron N3350 @ 1.10GHz , 1163 , 809
Intel Celeron N3450 @ 1.10GHz , 1932 , 756
Intel Celeron N4000 @ 1.10GHz , 1445 , 1046
Intel Celeron N4000C @ 1.10GHz , 1596 , 1153
Intel Celeron N4020 @ 1.10GHz , 1621 , 1184
Intel Celeron N4100 @ 1.10GHz , 2461 , 1011
Intel Celeron N4120 @ 1.10GHz , 2500 , 1131
Intel Celeron P4500 @ 1.87GHz , 816 , 707
Intel Celeron P4505 @ 1.87GHz , 689 , 820
Intel Celeron P4600 @ 2.00GHz , 700 , 675
Intel Celeron SU2300 @ 1.20GHz , 422 , 493
Intel Celeron T1600 @ 1.66GHz , 520 , 627
Intel Celeron U1900 @ 1.99GHz , 1028 , 527
Intel Celeron U3400 @ 1.07GHz , 473 , 441
Intel Celeron U3600 @ 1.20GHz , 560 , 520
Intel Core 860 @ 2.80GHz , 2754 , 1142
Intel Core Duo L2300 @ 1.50GHz , 387 , 442
Intel Core Duo L2400 @ 1.66GHz , 348 , 501
Intel Core Duo L2500 @ 1.83GHz , 404 , 578
Intel Core Duo T2050 @ 1.60GHz , 313 , 494
Intel Core Duo T2250 @ 1.73GHz , 349 , 529
Intel Core Duo T2300 @ 1.66GHz , 344 , 515
Intel Core Duo T2350 @ 1.86GHz , 364 , 560
Intel Core Duo T2400 @ 1.83GHz , 350 , 505
Intel Core Duo T2450 @ 2.00GHz , 395 , 592
Intel Core Duo T2500 @ 2.00GHz , 412 , 613
Intel Core Duo T2600 @ 2.16GHz , 445 , 673
Intel Core Duo T2700 @ 2.33GHz , 498 , 652
Intel Core Duo U2400 @ 1.06GHz , 255 , 342
Intel Core Duo U2500 @ 1.20GHz , 220 , 362
Intel Core i3-1000NG4 @ 1.10GHz , 4460 , 1987
Intel Core i3-1005G1 @ 1.20GHz , 5260 , 2305
Intel Core i3-10100 @ 3.60GHz , 8911 , 2644
Intel Core i3-10100F @ 3.60GHz , 8849 , 2614
Intel Core i3-10100T @ 3.00GHz , 7555 , 2382
Intel Core i3-10110U @ 2.10GHz , 4098 , 2352
Intel Core i3-10110Y @ 1.00GHz , 3504 , 2249
Intel Core i3-10300 @ 3.70GHz , 9322 , 2685
Intel Core i3-10300T @ 3.00GHz , 8299 , 2450
Intel Core i3-10320 @ 3.80GHz , 10093 , 2875
Intel Core i3-1115G4 @ 3.00GHz , 6435 , 2740
Intel Core i3-1125G4 @ 2.00GHz , 10358 , 2569
Intel Core i3-2100 @ 3.10GHz , 1789 , 1423
Intel Core i3-2100T @ 2.50GHz , 1694 , 1119
Intel Core i3-2102 @ 3.10GHz , 2029 , 1400
Intel Core i3-2105 @ 3.10GHz , 1814 , 1274
Intel Core i3-21050 @ 3.10GHz , 2193 , 1429
Intel Core i3-2120 @ 3.30GHz , 1906 , 1520
Intel Core i3-2120T @ 2.60GHz , 1443 , 1105
Intel Core i3-2125 @ 3.30GHz , 2120 , 1536
Intel Core i3-2130 @ 3.40GHz , 1994 , 1598
Intel Core i3-2140 @ 3.50GHz , 2456 , 1391
Intel Core i3-2310E @ 2.10GHz , 1845 , 733
Intel Core i3-2310M @ 2.10GHz , 1174 , 932
Intel Core i3-2312M @ 2.10GHz , 1369 , 959
Intel Core i3-2328M @ 2.20GHz , 1219 , 978
Intel Core i3-2330E @ 2.20GHz , 1823 , 1063
Intel Core i3-2330M @ 2.20GHz , 1207 , 969
Intel Core i3-2332M @ 2.20GHz , 1353 , 936
Intel Core i3-2340UE @ 1.30GHz , 976 , 620
Intel Core i3-2348M @ 2.30GHz , 1234 , 1053
Intel Core i3-2350M @ 2.30GHz , 1241 , 1005
Intel Core i3-2357M @ 1.30GHz , 866 , 562
Intel Core i3-2365M @ 1.40GHz , 861 , 625
Intel Core i3-2367M @ 1.40GHz , 872 , 623
Intel Core i3-2370M @ 2.40GHz , 1303 , 1052
Intel Core i3-2375M @ 1.50GHz , 902 , 681
Intel Core i3-2377M @ 1.50GHz , 861 , 651
Intel Core i3-3110M @ 2.40GHz , 1581 , 1254
Intel Core i3-3120M @ 2.50GHz , 1630 , 1281
Intel Core i3-3130M @ 2.60GHz , 1824 , 1067
Intel Core i3-3210 @ 3.20GHz , 2052 , 1683
Intel Core i3-3217U @ 1.80GHz , 1180 , 915
Intel Core i3-3217UE @ 1.60GHz , 1362 , 711
Intel Core i3-3220 @ 3.30GHz , 2162 , 1722
Intel Core i3-3220T @ 2.80GHz , 1969 , 1529
Intel Core i3-3225 @ 3.30GHz , 2204 , 1714
Intel Core i3-3227U @ 1.90GHz , 1266 , 941
Intel Core i3-3229Y @ 1.40GHz , 976 , 616
Intel Core i3-3240 @ 3.40GHz , 2272 , 1801
Intel Core i3-3240T @ 2.90GHz , 1985 , 1525
Intel Core i3-3245 @ 3.40GHz , 2514 , 1803
Intel Core i3-3250 @ 3.50GHz , 2317 , 1765
Intel Core i3-3250T @ 3.00GHz , 2650 , 1684
Intel Core i3-330E @ 2.13GHz , 1260 , 934
Intel Core i3-330M @ 2.13GHz , 967 , 812
Intel Core i3-330UM @ 1.20GHz , 666 , 457
Intel Core i3-350M @ 2.27GHz , 1067 , 895
Intel Core i3-370M @ 2.40GHz , 1120 , 977
Intel Core i3-380M @ 2.53GHz , 1145 , 1011
Intel Core i3-380UM @ 1.33GHz , 708 , 545
Intel Core i3-390M @ 2.67GHz , 1231 , 1078
Intel Core i3-4000M @ 2.40GHz , 1678 , 1218
Intel Core i3-4005U @ 1.70GHz , 1647 , 907
Intel Core i3-4010U @ 1.70GHz , 1631 , 902
Intel Core i3-4010Y @ 1.30GHz , 1310 , 729
Intel Core i3-4012Y @ 1.50GHz , 1305 , 745
Intel Core i3-4020Y @ 1.50GHz , 1437 , 764
Intel Core i3-4025U @ 1.90GHz , 1918 , 1080
Intel Core i3-4030U @ 1.90GHz , 1874 , 1031
Intel Core i3-4030Y @ 1.60GHz , 1623 , 865
Intel Core i3-4100M @ 2.50GHz , 2411 , 1336
Intel Core i3-4110M @ 2.60GHz , 2580 , 1288
Intel Core i3-4110U @ 1.90GHz , 1853 , 1119
Intel Core i3-4120U @ 2.00GHz , 1948 , 1177
Intel Core i3-4130 @ 3.40GHz , 3282 , 1896
Intel Core i3-4130T @ 2.90GHz , 2854 , 1639
Intel Core i3-4150 @ 3.50GHz , 3383 , 1969
Intel Core i3-4150T @ 3.00GHz , 2850 , 1550
Intel Core i3-4158U @ 2.00GHz , 1718 , 1005
Intel Core i3-4160 @ 3.60GHz , 3447 , 1997
Intel Core i3-4160T @ 3.10GHz , 3086 , 1751
Intel Core i3-4170 @ 3.70GHz , 3614 , 2104
Intel Core i3-4170T @ 3.20GHz , 3137 , 1810
Intel Core i3-4330 @ 3.50GHz , 3549 , 1991
Intel Core i3-4330T @ 3.00GHz , 3098 , 1717
Intel Core i3-4330TE @ 2.40GHz , 2500 , 1399
Intel Core i3-4340 @ 3.60GHz , 3568 , 2020
Intel Core i3-4350 @ 3.60GHz , 3163 , 1692
Intel Core i3-4350T @ 3.10GHz , 2888 , 1656
Intel Core i3-4360 @ 3.70GHz , 3577 , 2006
Intel Core i3-4360T @ 3.20GHz , 3164 , 1852
Intel Core i3-4370 @ 3.80GHz , 3651 , 2003
Intel Core i3-4370T @ 3.30GHz , 3250 , 1908
Intel Core i3-4570T @ 2.90GHz , 3244 , 1693
Intel Core i3-5005U @ 2.00GHz , 2029 , 1166
Intel Core i3-5010U @ 2.10GHz , 2102 , 1228
Intel Core i3-5015U @ 2.10GHz , 2127 , 1178
Intel Core i3-5020U @ 2.20GHz , 2178 , 1261
Intel Core i3-5157U @ 2.50GHz , 2613 , 1471
Intel Core i3-530 @ 2.93GHz , 1435 , 1177
Intel Core i3-540 @ 3.07GHz , 1503 , 1275
Intel Core i3-550 @ 3.20GHz , 1559 , 1354
Intel Core i3-560 @ 3.33GHz , 1626 , 1341
Intel Core i3-6006U @ 2.00GHz , 2301 , 1186
Intel Core i3-6098P @ 3.60GHz , 4185 , 2146
Intel Core i3-6100 @ 3.70GHz , 4169 , 2234
Intel Core i3-6100E @ 2.70GHz , 3315 , 1688
Intel Core i3-6100H @ 2.70GHz , 3191 , 1616
Intel Core i3-6100T @ 3.20GHz , 3690 , 1933
Intel Core i3-6100TE @ 2.70GHz , 3280 , 1658
Intel Core i3-6100U @ 2.30GHz , 2606 , 1346
Intel Core i3-6102E @ 1.90GHz , 2349 , 1068
Intel Core i3-6157U @ 2.40GHz , 2804 , 1407
Intel Core i3-6300 @ 3.80GHz , 4389 , 2365
Intel Core i3-6300T @ 3.30GHz , 4040 , 2055
Intel Core i3-6320 @ 3.90GHz , 4441 , 2388
Intel Core i3-7020U @ 2.30GHz , 2579 , 1341
Intel Core i3-7100 @ 3.90GHz , 4301 , 2335
Intel Core i3-7100H @ 3.00GHz , 3421 , 1778
Intel Core i3-7100T @ 3.40GHz , 3858 , 2067
Intel Core i3-7100U @ 2.40GHz , 2722 , 1402
Intel Core i3-7101TE @ 3.40GHz , 3985 , 2111
Intel Core i3-7102E @ 2.10GHz , 2521 , 1292
Intel Core i3-7130U @ 2.70GHz , 2963 , 1581
Intel Core i3-7167U @ 2.80GHz , 3489 , 1834
Intel Core i3-7300 @ 4.00GHz , 4786 , 2499
Intel Core i3-7300T @ 3.50GHz , 4159 , 2128
Intel Core i3-7320 @ 4.10GHz , 4862 , 2430
Intel Core i3-7350K @ 4.20GHz , 4846 , 2480
Intel Core i3-8100 @ 3.60GHz , 6135 , 2246
Intel Core i3-8100B @ 3.60GHz , 6829 , 2214
Intel Core i3-8100T @ 3.10GHz , 5340 , 1932
Intel Core i3-8109U @ 3.00GHz , 4352 , 2161
Intel Core i3-8121U @ 2.20GHz , 4356 , 1918
